DSL Id,Current RCA Value,Primary IP,DSL ID:RCA:IP,HUB,Circle
01151420708,VTA-U-163841-1024-NA-670-R,122.160.31.185,01151420708:VTA-U-163841-1024-NA-670-R:122.160.31.185,North,Delhi
01145542320_dsl,VTA-U-409600-1024-NA-1363-E,122.160.31.133,01145542320_dsl:VTA-U-409600-1024-NA-1363-E:122.160.31.133,North,Haryana
056233252518_dsl,VTA-U-409600-1024-NA-108-R,122.160.30.80,056233252518_dsl:VTA-U-409600-1024-NA-108-R:122.160.30.80,North,North - UP West
01146064200_dsl,VTA-U-409600-1024-NA-568-E,122.160.30.33,01146064200_dsl:VTA-U-409600-1024-NA-568-E:122.160.30.33,North,Delhi
01146022488_dsl,VTA-U-24576-1024-NA-977-R,122.160.30.170,01146022488_dsl:VTA-U-24576-1024-NA-977-R:122.160.30.170,North,Delhi
056233047686_dsl,VTA-U-409600-1024-NA-766-R,122.160.30.135,056233047686_dsl:VTA-U-409600-1024-NA-766-R:122.160.30.135,North,North - UP West
01143098252_dsl,VTA-U-409600-1024-NA-1420-R,122.160.3.7,01143098252_dsl:VTA-U-409600-1024-NA-1420-R:122.160.3.7,North,Haryana
01143508321_dsl,VTA-U-409600-1024-NA-647-E,122.160.3.39,01143508321_dsl:VTA-U-409600-1024-NA-647-E:122.160.3.39,North,Delhi
01146562677_dsl,VTA-U-24576-1024-NA-1300-E,122.160.3.30,01146562677_dsl:VTA-U-24576-1024-NA-1300-E:122.160.3.30,North,Haryana
01142178321_dsl,VTA-U-409600-1024-NA-1024-E,122.160.3.122,01142178321_dsl:VTA-U-409600-1024-NA-1024-E:122.160.3.122,North,Delhi
01143523870_dsl,VTA-U-409600-1024-NA-130-R,122.160.26.74,01143523870_dsl:VTA-U-409600-1024-NA-130-R:122.160.26.74,North,Delhi
01204297882_dsl,VTA-U-24576-1024-NA-659-R,122.160.254.3,01204297882_dsl:VTA-U-24576-1024-NA-659-R:122.160.254.3,North,U.P West
01204218887_dsl,VTA-U-163841-1024-NA-1050-E,122.160.254.158,01204218887_dsl:VTA-U-163841-1024-NA-1050-E:122.160.254.158,North,U.P West
01146504200_dsl,VTA-U-409600-1024-NA-546-R,122.160.253.86,01146504200_dsl:VTA-U-409600-1024-NA-546-R:122.160.253.86,North,Delhi
01147058175_dsl,VTA-U-409600-1024-NA-300-R,122.160.253.141,01147058175_dsl:VTA-U-409600-1024-NA-300-R:122.160.253.141,North,Delhi
052234977955_dsl,VTA-U-24576-1024-NA-456-R,122.160.25.27,052234977955_dsl:VTA-U-24576-1024-NA-456-R:122.160.25.27,North,UP East
05226118037_dsl,VTA-U-409600-1024-NA-200-R,122.160.25.236,05226118037_dsl:VTA-U-409600-1024-NA-200-R:122.160.25.236,North,UP East
052236383164_dsl,VTA-U-40960-1024-NA-710-R,122.160.25.175,052236383164_dsl:VTA-U-40960-1024-NA-710-R:122.160.25.175,North,UP East
01145586529_dsl,VTA-U-409600-1024-NA-583-R,122.160.24.95,01145586529_dsl:VTA-U-409600-1024-NA-583-R:122.160.24.95,North,Delhi
01143562595_dsl,VTA-U-409600-1024-NA-334-R,122.160.24.178,01143562595_dsl:VTA-U-409600-1024-NA-334-R:122.160.24.178,North,Delhi
01146016090_dsl,VTA-U-409600-1024-NA-565-R,122.160.24.151,01146016090_dsl:VTA-U-409600-1024-NA-565-R:122.160.24.151,North,Delhi
01141859738_dsl,VTA-U-409600-1024-NA-707-R,122.160.23.169,01141859738_dsl:VTA-U-409600-1024-NA-707-R:122.160.23.169,North,Delhi
01146594995_dsl,VTA-U-409600-1024-NA-985-E,122.160.23.124,01146594995_dsl:VTA-U-409600-1024-NA-985-E:122.160.23.124,North,Delhi
01146504282_dsl,VTA-U-409600-1024-NA-906-R,122.160.22.46,01146504282_dsl:VTA-U-409600-1024-NA-906-R:122.160.22.46,North,Delhi
01145578601_dsl,VTA-U-409600-1024-NA-719-R,122.160.22.227,01145578601_dsl:VTA-U-409600-1024-NA-719-R:122.160.22.227,North,Delhi
01146019580_dsl,VTA-U-81922-1024-NA-782-R,122.160.22.193,01146019580_dsl:VTA-U-81922-1024-NA-782-R:122.160.22.193,North,Delhi
01143081131_dsl,VTA-U-409600-1024-NA-707-R,122.160.22.175,01143081131_dsl:VTA-U-409600-1024-NA-707-R:122.160.22.175,North,Delhi
01145577992_dsl,VTA-U-163841-1024-NA-527-R,122.160.21.203,01145577992_dsl:VTA-U-163841-1024-NA-527-R:122.160.21.203,North,Delhi
01145504809_dsl,VTA-U-163841-1024-NA-255-R,122.160.21.196,01145504809_dsl:VTA-U-163841-1024-NA-255-R:122.160.21.196,North,Delhi
01196961889_dsl,VTA-U-1024000-1024-NA-1225-R,122.160.202.77,01196961889_dsl:VTA-U-1024000-1024-NA-1225-R:122.160.202.77,North,Delhi
01164073584_dsl,VTA-U-163841-1024-NA-577-R,122.160.202.166,01164073584_dsl:VTA-U-163841-1024-NA-577-R:122.160.202.166,North,Delhi
01147016656_dsl,VTA-U-409600-1024-NA-980-R,122.160.202.14,01147016656_dsl:VTA-U-409600-1024-NA-980-R:122.160.202.14,North,Delhi
01294087512,VTA-U-409600-1024-NA-300-R,122.160.200.178,01294087512:VTA-U-409600-1024-NA-300-R:122.160.200.178,North,Haryana
01244043074_dsl,VTA-U-163841-1024-NA-494-R,122.160.200.169,01244043074_dsl:VTA-U-163841-1024-NA-494-R:122.160.200.169,North,Haryana
01244142701_dsl,VTA-U-1024000-1024-NA-877-R,122.160.200.125,01244142701_dsl:VTA-U-1024000-1024-NA-877-R:122.160.200.125,North,Haryana
01145589605_dsl,VTA-U-409600-1024-NA-447-R,122.160.2.185,01145589605_dsl:VTA-U-409600-1024-NA-447-R:122.160.2.185,North,Delhi
01142610344_dsl,VTA-U-409600-1024-NA-1434-R,122.160.2.179,01142610344_dsl:VTA-U-409600-1024-NA-1434-R:122.160.2.179,North,Haryana
01195093746_dsl,VTA-U-409600-1024-NA-210-E,122.160.2.154,01195093746_dsl:VTA-U-409600-1024-NA-210-E:122.160.2.154,North,Delhi
01191368882_dsl,VTA-U-409600-1024-NA-683-R,122.160.199.223,01191368882_dsl:VTA-U-409600-1024-NA-683-R:122.160.199.223,North,Delhi
01191364289_dsl,VTA-U-409600-1024-NA-924-R,122.160.199.218,01191364289_dsl:VTA-U-409600-1024-NA-924-R:122.160.199.218,North,Delhi
01191361964_dsl,VTA-U-409600-1024-NA-838-R,122.160.199.195,01191361964_dsl:VTA-U-409600-1024-NA-838-R:122.160.199.195,North,Delhi
01191361875_dsl,VTA-U-409600-1024-NA-1141-R,122.160.199.182,01191361875_dsl:VTA-U-409600-1024-NA-1141-R:122.160.199.182,North,Delhi
01168519169_dsl,VTA-U-409600-1024-NA-914-R,122.160.197.250,01168519169_dsl:VTA-U-409600-1024-NA-914-R:122.160.197.250,North,Delhi
01174395859_dsl,VTA-U-409600-1024-NA-1050-R,122.160.196.34,01174395859_dsl:VTA-U-409600-1024-NA-1050-R:122.160.196.34,North,Delhi
01147501792_dsl,VTA-U-409600-1024-NA-520-R,122.160.196.221,01147501792_dsl:VTA-U-409600-1024-NA-520-R:122.160.196.221,North,Delhi
01244270315_dsl,VTA-U-1024000-1024-NA-1235-R,122.160.193.190,01244270315_dsl:VTA-U-1024000-1024-NA-1235-R:122.160.193.190,North,Haryana
01147501575_dsl,VTA-U-24576-1024-NA-161-R,122.160.192.158,01147501575_dsl:VTA-U-24576-1024-NA-161-R:122.160.192.158,North,Delhi
012016010480_dsl,VTA-U-81922-512-NA-70-R,122.160.192.130,012016010480_dsl:VTA-U-81922-512-NA-70-R:122.160.192.130,North,U.P West
012440792845_dsl,VTA-U-409600-1024-NA-960-E,122.160.19.84,012440792845_dsl:VTA-U-409600-1024-NA-960-E:122.160.19.84,North,Haryana
01195435176_dsl,VTA-U-409600-1024-NA-437-R,122.160.19.192,01195435176_dsl:VTA-U-409600-1024-NA-437-R:122.160.19.192,North,Delhi
01146037556_dsl,VTA-U-409600-1024-NA-1053-R,122.160.19.158,01146037556_dsl:VTA-U-409600-1024-NA-1053-R:122.160.19.158,North,Delhi
056231788869_dsl,VTA-U-81922-512-NA-526-R,122.160.19.141,056231788869_dsl:VTA-U-81922-512-NA-526-R:122.160.19.141,North,North - UP West
01195054789_dsl,VTA-U-163841-1024-NA-305-E,122.160.19.103,01195054789_dsl:VTA-U-163841-1024-NA-305-E:122.160.19.103,North,Delhi
01146560298_dsl,VTA-U-409600-1024-NA-253-E,122.160.186.57,01146560298_dsl:VTA-U-409600-1024-NA-253-E:122.160.186.57,North,Delhi
01192585215_dsl,VTA-U-81922-1024-NA-1044-R,122.160.186.35,01192585215_dsl:VTA-U-81922-1024-NA-1044-R:122.160.186.35,North,Delhi
01146026507_dsl,VTA-U-409600-1024-NA-1393-E,122.160.18.118,01146026507_dsl:VTA-U-409600-1024-NA-1393-E:122.160.18.118,North,Haryana
01204208515_dsl,VTA-U-24576-1024-NA-304-R,122.160.175.247,01204208515_dsl:VTA-U-24576-1024-NA-304-R:122.160.175.247,North,U.P West
01204340155_DSL,VTA-U-409600-1024-NA-363-R,122.160.175.114,01204340155_DSL:VTA-U-409600-1024-NA-363-R:122.160.175.114,North,U.P West
012411681277_dsl,VTA-U-1024000-1024-NA-1438-R,122.160.173.3,012411681277_dsl:VTA-U-1024000-1024-NA-1438-R:122.160.173.3,North,Haryana
GA002027_dsl,VTA-U-163841-1024-NA-702-R,122.160.173.184,GA002027_dsl:VTA-U-163841-1024-NA-702-R:122.160.173.184,North,Haryana
01294044228_dsl,VTA-U-81922-1024-NA-204-E,122.160.173.182,01294044228_dsl:VTA-U-81922-1024-NA-204-E:122.160.173.182,North,Haryana
01146026939_dsl,VTA-U-409600-1024-NA-783-E,122.160.17.73,01146026939_dsl:VTA-U-409600-1024-NA-783-E:122.160.17.73,North,Haryana
01146095958_dsl,VTA-U-409600-1024-NA-342-R,122.160.17.53,01146095958_dsl:VTA-U-409600-1024-NA-342-R:122.160.17.53,North,Haryana
01141455511_dsl,VTA-U-409600-1024-NA-673-R,122.160.17.28,01141455511_dsl:VTA-U-409600-1024-NA-673-R:122.160.17.28,North,Delhi
01145096225_dsl,VTA-U-163841-1024-NA-679-R,122.160.17.138,01145096225_dsl:VTA-U-163841-1024-NA-679-R:122.160.17.138,North,Delhi
01246400362_dsl,VTA-U-163841-1024-NA-615-R,122.160.166.118,01246400362_dsl:VTA-U-163841-1024-NA-615-R:122.160.166.118,North,Haryana
01244255963_dsl,VTA-U-20480-1024-NA-883-R,122.160.164.112,01244255963_dsl:VTA-U-20480-1024-NA-883-R:122.160.164.112,North,Haryana
012041422923_dsl,VTA-U-409600-1024-NA-1500-R,122.160.16.234,012041422923_dsl:VTA-U-409600-1024-NA-1500-R:122.160.16.234,North,U.P West
01195905992_dsl,VTA-U-409600-1024-NA-956-R,122.160.16.148,01195905992_dsl:VTA-U-409600-1024-NA-956-R:122.160.16.148,North,Delhi
01140573211_dsl,VTA-U-409600-1024-NA-888-R,122.160.159.41,01140573211_dsl:VTA-U-409600-1024-NA-888-R:122.160.159.41,North,Delhi
01146039363_dsl,VTA-U-163841-1024-NA-930-E,122.160.158.175,01146039363_dsl:VTA-U-163841-1024-NA-930-E:122.160.158.175,North,Delhi
01164160045_dsl,VTA-U-409600-1024-NA-703-R,122.160.158.103,01164160045_dsl:VTA-U-409600-1024-NA-703-R:122.160.158.103,North,Delhi
01294012068_dsl,VTA-U-409600-1024-NA-1114-R,122.160.157.11,01294012068_dsl:VTA-U-409600-1024-NA-1114-R:122.160.157.11,North,Haryana
01160526915_dsl,VTA-U-163841-1024-NA-1043-R,122.160.156.92,01160526915_dsl:VTA-U-163841-1024-NA-1043-R:122.160.156.92,North,Delhi
052231789277_dsl,VTA-U-409600-1024-NA-140-R,122.160.154.4,052231789277_dsl:VTA-U-409600-1024-NA-140-R:122.160.154.4,North,UP East
01204153841_dsl,VTA-U-409600-1024-NA-1130-R,122.160.151.252,01204153841_dsl:VTA-U-409600-1024-NA-1130-R:122.160.151.252,North,U.P West
01204155929_dsl,VTA-U-163841-1024-NA-1023-R,122.160.151.212,01204155929_dsl:VTA-U-163841-1024-NA-1023-R:122.160.151.212,North,U.P West
052234002743_dsl,VTA-U-409600-1024-NA-909-R,122.160.15.88,052234002743_dsl:VTA-U-409600-1024-NA-909-R:122.160.15.88,North,UP East
052231944678_dsl,VTA-U-409600-1024-NA-646-R,122.160.15.80,052231944678_dsl:VTA-U-409600-1024-NA-646-R:122.160.15.80,North,UP East
052230910162_dsl,VTA-U-24576-1024-NA-822-R,122.160.15.60,052230910162_dsl:VTA-U-24576-1024-NA-822-R:122.160.15.60,North,UP East
052232830178_dsl,VTA-U-409600-1024-NA-880-R,122.160.15.124,052232830178_dsl:VTA-U-409600-1024-NA-880-R:122.160.15.124,North,UP East
052234182745_dsl,VTA-U-163841-512-NA-480-R,122.160.15.117,052234182745_dsl:VTA-U-163841-512-NA-480-R:122.160.15.117,North,UP East
01204212925_dsl,VTA-U-409600-1024-NA-871-R,122.160.147.183,01204212925_dsl:VTA-U-409600-1024-NA-871-R:122.160.147.183,North,U.P West
012912477169_dsl,VTA-U-20480-1024-NA-1195-R,122.160.142.58,012912477169_dsl:VTA-U-20480-1024-NA-1195-R:122.160.142.58,North,Haryana
01294006963_dsl,VTA-U-81922-1024-NA-716-R,122.160.142.234,01294006963_dsl:VTA-U-81922-1024-NA-716-R:122.160.142.234,North,Haryana
01244264159_dsl,VTA-U-163841-1024-NA-987-E,122.160.142.2,01244264159_dsl:VTA-U-163841-1024-NA-987-E:122.160.142.2,North,Haryana
01146582414_dsl,VTA-U-81922-1024-NA-1026-E,122.160.141.37,01146582414_dsl:VTA-U-81922-1024-NA-1026-E:122.160.141.37,North,Delhi
01184446666_dsl,VTA-U-409600-1024-NA-1500-R,122.160.141.28,01184446666_dsl:VTA-U-409600-1024-NA-1500-R:122.160.141.28,North,Delhi
01141419676_dsl,VTA-U-409600-1024-NA-915-E,122.160.141.174,01141419676_dsl:VTA-U-409600-1024-NA-915-E:122.160.141.174,North,Delhi
01143052873_dsl,VTA-U-40960-512-NA-1097-R,122.160.141.171,01143052873_dsl:VTA-U-40960-512-NA-1097-R:122.160.141.171,North,Delhi
01145512511_dsl,VTA-U-409600-1024-NA-947-R,122.160.141.123,01145512511_dsl:VTA-U-409600-1024-NA-947-R:122.160.141.123,North,Delhi
01147057892_dsl,VTA-U-20480-1024-NA-1003-R,122.160.140.53,01147057892_dsl:VTA-U-20480-1024-NA-1003-R:122.160.140.53,North,Delhi
01147025995_dsl,VTA-U-409600-1024-NA-703-R,122.160.140.42,01147025995_dsl:VTA-U-409600-1024-NA-703-R:122.160.140.42,North,Delhi
01147501576_dsl,VTA-U-409600-1024-NA-1036-R,122.160.140.23,01147501576_dsl:VTA-U-409600-1024-NA-1036-R:122.160.140.23,North,Haryana
01146064385_dsl,VTA-U-409600-1024-NA-246-R,122.160.14.86,01146064385_dsl:VTA-U-409600-1024-NA-246-R:122.160.14.86,North,Delhi
01140597501_dsl,VTA-U-409600-1024-NA-522-R,122.160.14.35,01140597501_dsl:VTA-U-409600-1024-NA-522-R:122.160.14.35,North,Delhi
01143061165_dsl,VTA-U-163841-1024-NA-596-R,122.160.14.174,01143061165_dsl:VTA-U-163841-1024-NA-596-R:122.160.14.174,North,Delhi
018036440348_dsl,VTA-U-163841-1024-NA-1253-R,122.160.139.18,018036440348_dsl:VTA-U-163841-1024-NA-1253-R:122.160.139.18,North,North - Haryana
01204210277_dsl,,122.160.137.197,01204210277_dsl::122.160.137.197,North,U.P West
01145527828_dsl,VTA-U-409600-1024-NA-1003-E,122.160.136.81,01145527828_dsl:VTA-U-409600-1024-NA-1003-E:122.160.136.81,North,Delhi
01145508911_dsl,VTA-U-163841-1024-NA-877-E,122.160.13.85,01145508911_dsl:VTA-U-163841-1024-NA-877-E:122.160.13.85,North,Delhi
01146019796_dsl,VTA-U-409600-1024-NA-1250-R,122.160.13.80,01146019796_dsl:VTA-U-409600-1024-NA-1250-R:122.160.13.80,North,Delhi
01183901250_dsl,VTA-U-163841-1024-NA-1001-R,122.160.13.112,01183901250_dsl:VTA-U-163841-1024-NA-1001-R:122.160.13.112,North,Delhi
01184637385_dsl,VTA-U-163841-1024-NA-1050-R,122.160.13.108,01184637385_dsl:VTA-U-163841-1024-NA-1050-R:122.160.13.108,North,Delhi
01196006580_dsl,VTA-U-409600-1024-NA-894-R,122.160.128.31,01196006580_dsl:VTA-U-409600-1024-NA-894-R:122.160.128.31,North,Delhi
01147019155_dsl,VTA-U-409600-1024-NA-587-R,122.160.128.179,01147019155_dsl:VTA-U-409600-1024-NA-587-R:122.160.128.179,North,Delhi
016136436586_dsl,VTA-U-409600-1024-NA-603-R,122.160.12.92,016136436586_dsl:VTA-U-409600-1024-NA-603-R:122.160.12.92,North,Punjab
016136439197_dsl,VTA-U-409600-1024-NA-101-R,122.160.12.159,016136439197_dsl:VTA-U-409600-1024-NA-101-R:122.160.12.159,North,Punjab
01616463248_dsl,VTA-U-20480-512-NA-694-E,122.160.12.104,01616463248_dsl:VTA-U-20480-512-NA-694-E:122.160.12.104,North,Punjab
1151617871_dsl,VTA-U-1024000-1024-NA-1399-R,122.160.119.126,1151617871_dsl:VTA-U-1024000-1024-NA-1399-R:122.160.119.126,North,Delhi
01246469836_dsl,VTA-U-163841-512-NA-880-E,122.160.115.3,01246469836_dsl:VTA-U-163841-512-NA-880-E:122.160.115.3,north,Haryana
01204228646_dsl,VTA-U-24576-1024-NA-468-R,122.160.115.136,01204228646_dsl:VTA-U-24576-1024-NA-468-R:122.160.115.136,North,U.P West
052234650493_dsl,VTA-U-163841-1024-NA-476-R,122.160.111.84,052234650493_dsl:VTA-U-163841-1024-NA-476-R:122.160.111.84,North,UP East
052235145949_dsl,VTA-U-409600-1024-NA-942-R,122.160.111.69,052235145949_dsl:VTA-U-409600-1024-NA-942-R:122.160.111.69,North,UP East
01145515795_dsl,VTA-U-163841-1024-NA-866-R,122.160.11.63,01145515795_dsl:VTA-U-163841-1024-NA-866-R:122.160.11.63,North,Delhi
01146089189_dsl,VTA-U-409600-1024-NA-263-R,122.160.11.229,01146089189_dsl:VTA-U-409600-1024-NA-263-R:122.160.11.229,North,Delhi
01143044099_dsl,VTA-U-409600-1024-NA-1112-R,122.160.11.227,01143044099_dsl:VTA-U-409600-1024-NA-1112-R:122.160.11.227,North,Haryana
01186346625_dsl,VTA-U-409600-1024-NA-785-R,122.160.11.219,01186346625_dsl:VTA-U-409600-1024-NA-785-R:122.160.11.219,North,Delhi
01140573229_dsl,VTA-U-81922-1024-NA-827-R,122.160.11.211,01140573229_dsl:VTA-U-81922-1024-NA-827-R:122.160.11.211,North,Delhi
01143017074_dsl,VTA-U-409600-1024-NA-720-E,122.160.11.170,01143017074_dsl:VTA-U-409600-1024-NA-720-E:122.160.11.170,North,Delhi
01143552226_dsl,VTA-U-40960-1024-NA-1010-R,122.160.11.136,01143552226_dsl:VTA-U-40960-1024-NA-1010-R:122.160.11.136,North,Delhi
012019773788_dsl,VTA-U-409600-1024-NA-1728-R,122.160.103.179,012019773788_dsl:VTA-U-409600-1024-NA-1728-R:122.160.103.179,North,U.P West
012428720786_dsl,VTA-U-409600-1024-NA-1073-R,122.160.103.176,012428720786_dsl:VTA-U-409600-1024-NA-1073-R:122.160.103.176,North,Haryana
01166783507_dsl,VTA-U-409600-1024-NA-1250-R,122.160.10.81,01166783507_dsl:VTA-U-409600-1024-NA-1250-R:122.160.10.81,North,Delhi
01145531956_dsl,VTA-U-24576-1024-NA-450-R,122.160.10.5,01145531956_dsl:VTA-U-24576-1024-NA-450-R:122.160.10.5,North,Delhi
01146082652_dsl,VTA-U-409600-1024-NA-965-R,122.160.10.27,01146082652_dsl:VTA-U-409600-1024-NA-965-R:122.160.10.27,North,Delhi
01146067841_dsl,VTA-U-409600-1024-NA-417-E,122.160.10.238,01146067841_dsl:VTA-U-409600-1024-NA-417-E:122.160.10.238,North,Delhi
01160228837_dsl,VTA-U-409600-1024-NA-526-R,122.160.1.154,01160228837_dsl:VTA-U-409600-1024-NA-526-R:122.160.1.154,North,Haryana
012439038889_dsl,VTA-U-40960-1024-NA-1036-R,122.160.0.243,012439038889_dsl:VTA-U-40960-1024-NA-1036-R:122.160.0.243,North,Haryana
012039452482_dsl,VTA-U-409600-1024-NA-180-R,122.160.0.225,012039452482_dsl:VTA-U-409600-1024-NA-180-R:122.160.0.225,North,U.P West
01193896833_dsl,VTA-U-409600-1024-NA-328-R,122.160.0.128,01193896833_dsl:VTA-U-409600-1024-NA-328-R:122.160.0.128,North,Delhi
012939441286_dsl,VTA-U-409600-1024-NA-433-R,122.160.0.118,012939441286_dsl:VTA-U-409600-1024-NA-433-R:122.160.0.118,North,Haryana
02292557215_mh,VTA-U-409600-1024-NA-455-R,110.227.254.199,02292557215_mh:VTA-U-409600-1024-NA-455-R:110.227.254.199,West,Mumbai
02292592235_mh,VTA-U-1024000-1024-NA-438-R,110.227.254.119,02292592235_mh:VTA-U-1024000-1024-NA-438-R:110.227.254.119,West,Mumbai
01140588953_dsl,VTA-U-409600-1024-NA-1250-R,110.227.191.75,01140588953_dsl:VTA-U-409600-1024-NA-1250-R:110.227.191.75,North,Delhi
012924173272_dsl,VTA-U-409600-1024-NA-351-R,110.227.190.116,012924173272_dsl:VTA-U-409600-1024-NA-351-R:110.227.190.116,North,Haryana
01151016941_dsl,VTA-U-409600-1024-NA-538-R,110.227.189.83,01151016941_dsl:VTA-U-409600-1024-NA-538-R:110.227.189.83,North,Delhi
01143596487_dsl,VTA-U-409600-1024-NA-812-R,110.227.189.33,01143596487_dsl:VTA-U-409600-1024-NA-812-R:110.227.189.33,North,Delhi
01145019706_dsl,VTA-U-163841-1024-NA-971-R,110.227.188.238,01145019706_dsl:VTA-U-163841-1024-NA-971-R:110.227.188.238,North,Delhi
02296457043_mh,VTA-U-1024000-1024-NA-1058-R,106.201.233.122,02296457043_mh:VTA-U-1024000-1024-NA-1058-R:106.201.233.122,West,Mumbai
02240060708_mh,,106.201.230.53,02240060708_mh::106.201.230.53,West,Mumbai
02292452418_mh,VTA-U-409600-1024-NA-428-R,106.201.230.31,02292452418_mh:VTA-U-409600-1024-NA-428-R:106.201.230.31,West,MP
